timestamp_seconds,frame_idx,face_id,x,y,w,h,emotion,emotion_score,p_neutral,p_happiness,p_surprise,p_sadness,p_anger,p_disgust,p_fear,p_contempt
60.000000,1800,1,303,110,121,121,neutral,0.9835,0.9835,0.0014,0.0003,0.0109,0.0010,0.0001,0.0000,0.0027
60.033333,1801,1,300,108,124,124,neutral,0.9852,0.9852,0.0013,0.0007,0.0082,0.0015,0.0002,0.0000,0.0028
60.066667,1802,1,301,107,124,124,neutral,0.9771,0.9771,0.0010,0.0039,0.0132,0.0017,0.0002,0.0002,0.0027
60.100000,1803,1,301,107,124,124,neutral,0.9764,0.9764,0.0010,0.0042,0.0136,0.0018,0.0002,0.0002,0.0027
60.133333,1804,1,298,108,125,125,neutral,0.9659,0.9659,0.0010,0.0053,0.0209,0.0030,0.0004,0.0004,0.0032
60.166667,1805,1,298,107,126,126,neutral,0.9666,0.9666,0.0017,0.0108,0.0144,0.0025,0.0004,0.0005,0.0032
60.200000,1806,1,298,107,127,127,neutral,0.9583,0.9583,0.0017,0.0169,0.0154,0.0030,0.0005,0.0008,0.0034
60.233333,1807,1,297,107,127,127,neutral,0.9645,0.9645,0.0018,0.0092,0.0173,0.0024,0.0004,0.0006,0.0038
60.266667,1808,1,297,107,127,127,neutral,0.9711,0.9711,0.0016,0.0037,0.0178,0.0017,0.0003,0.0003,0.0037
60.300000,1809,1,297,107,126,126,neutral,0.9714,0.9714,0.0022,0.0027,0.0180,0.0014,0.0003,0.0002,0.0038
60.333333,1810,1,298,107,125,125,neutral,0.9748,0.9748,0.0015,0.0050,0.0138,0.0014,0.0002,0.0003,0.0030
60.366667,1811,1,298,108,124,124,neutral,0.9791,0.9791,0.0011,0.0022,0.0121,0.0020,0.0002,0.0001,0.0031
60.400000,1812,1,298,108,125,125,neutral,0.9823,0.9823,0.0012,0.0018,0.0100,0.0015,0.0002,0.0001,0.0029
60.433333,1813,1,298,107,126,126,neutral,0.9799,0.9799,0.0012,0.0024,0.0121,0.0012,0.0002,0.0001,0.0029
60.466667,1814,1,298,108,125,125,neutral,0.9840,0.9840,0.0008,0.0013,0.0096,0.0014,0.0002,0.0001,0.0026
60.500000,1815,1,297,108,126,126,neutral,0.9807,0.9807,0.0007,0.0012,0.0120,0.0019,0.0002,0.0001,0.0032
60.533333,1816,1,298,107,126,126,neutral,0.9815,0.9815,0.0010,0.0015,0.0119,0.0011,0.0001,0.0001,0.0027
60.566667,1817,1,298,108,125,125,neutral,0.9847,0.9847,0.0007,0.0007,0.0100,0.0012,0.0001,0.0000,0.0025
60.600000,1818,1,297,107,126,126,neutral,0.9809,0.9809,0.0011,0.0016,0.0117,0.0014,0.0002,0.0001,0.0031
60.633333,1819,1,297,107,125,125,neutral,0.9793,0.9793,0.0011,0.0010,0.0140,0.0014,0.0002,0.0001,0.0031
60.666667,1820,1,298,108,124,124,neutral,0.9840,0.9840,0.0007,0.0006,0.0114,0.0009,0.0001,0.0000,0.0024
60.700000,1821,1,299,108,123,123,neutral,0.9854,0.9854,0.0010,0.0007,0.0092,0.0010,0.0001,0.0000,0.0025
60.733333,1822,1,298,105,125,125,neutral,0.9703,0.9703,0.0011,0.0029,0.0200,0.0017,0.0003,0.0002,0.0035
60.766667,1823,1,296,104,126,126,neutral,0.9656,0.9656,0.0014,0.0037,0.0235,0.0016,0.0003,0.0003,0.0035
60.800000,1824,1,296,106,124,124,neutral,0.9482,0.9482,0.0012,0.0016,0.0435,0.0014,0.0003,0.0002,0.0036
60.833333,1825,1,296,107,123,123,neutral,0.9384,0.9384,0.0013,0.0017,0.0529,0.0015,0.0003,0.0003,0.0036
60.866667,1826,1,295,107,123,123,neutral,0.9255,0.9255,0.0010,0.0014,0.0662,0.0017,0.0003,0.0002,0.0036
60.900000,1827,1,295,109,121,121,neutral,0.9380,0.9380,0.0008,0.0003,0.0554,0.0012,0.0002,0.0001,0.0041
60.933333,1828,1,295,110,121,121,neutral,0.9304,0.9304,0.0005,0.0002,0.0633,0.0014,0.0002,0.0001,0.0039
60.966667,1829,1,294,108,123,123,neutral,0.8901,0.8901,0.0006,0.0004,0.1020,0.0019,0.0004,0.0001,0.0046
61.000000,1830,1,296,110,121,121,neutral,0.8794,0.8794,0.0015,0.0006,0.1083,0.0022,0.0006,0.0002,0.0072
61.033333,1831,1,291,110,124,124,neutral,0.8739,0.8739,0.0009,0.0012,0.1117,0.0037,0.0009,0.0005,0.0072
61.066667,1832,1,290,110,128,128,neutral,0.8103,0.8103,0.0018,0.0035,0.1466,0.0207,0.0045,0.0015,0.0111
61.100000,1833,1,289,110,128,128,neutral,0.8711,0.8711,0.0014,0.0017,0.1113,0.0057,0.0012,0.0006,0.0071
61.133333,1834,1,291,113,125,125,neutral,0.8307,0.8307,0.0032,0.0053,0.1344,0.0093,0.0030,0.0023,0.0118
61.166667,1835,1,292,114,124,124,neutral,0.8752,0.8752,0.0039,0.0020,0.1010,0.0055,0.0016,0.0008,0.0100
61.200000,1836,1,291,114,125,125,neutral,0.8752,0.8752,0.0030,0.0030,0.0976,0.0085,0.0021,0.0010,0.0096
61.233333,1837,1,290,113,125,125,neutral,0.8661,0.8661,0.0012,0.0008,0.1195,0.0046,0.0010,0.0003,0.0065
61.266667,1838,1,290,113,126,126,neutral,0.8999,0.8999,0.0008,0.0008,0.0830,0.0070,0.0011,0.0003,0.0071
61.300000,1839,1,290,112,126,126,neutral,0.9220,0.9220,0.0003,0.0003,0.0696,0.0029,0.0004,0.0001,0.0045
61.333333,1840,1,290,113,125,125,neutral,0.8953,0.8953,0.0004,0.0004,0.0924,0.0049,0.0007,0.0002,0.0058
61.366667,1841,1,291,114,124,124,neutral,0.9423,0.9423,0.0007,0.0003,0.0484,0.0031,0.0004,0.0001,0.0047
61.400000,1842,1,291,114,124,124,neutral,0.9406,0.9406,0.0006,0.0002,0.0509,0.0027,0.0004,0.0001,0.0046
61.433333,1843,1,291,112,124,124,neutral,0.9174,0.9174,0.0003,0.0003,0.0732,0.0034,0.0005,0.0001,0.0049
61.466667,1844,1,292,112,123,123,neutral,0.9259,0.9259,0.0006,0.0004,0.0633,0.0038,0.0006,0.0001,0.0054
61.500000,1845,1,293,111,122,122,neutral,0.9141,0.9141,0.0007,0.0004,0.0736,0.0035,0.0006,0.0001,0.0069
61.533333,1846,1,294,111,120,120,neutral,0.9415,0.9415,0.0010,0.0004,0.0469,0.0032,0.0005,0.0001,0.0064
61.566667,1847,1,295,112,119,119,neutral,0.9343,0.9343,0.0007,0.0002,0.0574,0.0018,0.0003,0.0001,0.0053
61.600000,1848,1,298,113,115,115,neutral,0.9621,0.9621,0.0010,0.0002,0.0311,0.0012,0.0002,0.0000,0.0042
61.633333,1849,1,296,108,118,118,neutral,0.9705,0.9705,0.0007,0.0002,0.0241,0.0008,0.0001,0.0000,0.0036
61.666667,1850,1,295,105,123,123,neutral,0.9662,0.9662,0.0025,0.0010,0.0234,0.0007,0.0002,0.0002,0.0057
61.700000,1851,1,297,105,120,120,neutral,0.9660,0.9660,0.0004,0.0013,0.0281,0.0007,0.0001,0.0002,0.0031
61.733333,1852,1,298,105,120,120,neutral,0.9648,0.9648,0.0006,0.0088,0.0197,0.0015,0.0003,0.0007,0.0036
61.766667,1853,1,297,101,124,124,neutral,0.9586,0.9586,0.0004,0.0049,0.0304,0.0014,0.0003,0.0005,0.0036
61.800000,1854,1,298,100,122,122,neutral,0.9658,0.9658,0.0002,0.0016,0.0280,0.0013,0.0002,0.0002,0.0028
61.833333,1855,1,299,101,123,123,neutral,0.9701,0.9701,0.0003,0.0032,0.0214,0.0016,0.0002,0.0003,0.0029
61.866667,1856,1,304,103,120,120,neutral,0.9754,0.9754,0.0004,0.0053,0.0136,0.0018,0.0002,0.0004,0.0028
61.900000,1857,1,306,103,118,118,neutral,0.9816,0.9816,0.0002,0.0036,0.0104,0.0016,0.0002,0.0002,0.0021
61.933333,1858,1,305,101,120,120,neutral,0.9734,0.9734,0.0003,0.0073,0.0142,0.0013,0.0002,0.0005,0.0027
61.966667,1859,1,304,99,122,122,neutral,0.9722,0.9722,0.0003,0.0084,0.0139,0.0014,0.0002,0.0006,0.0029
62.000000,1860,1,308,93,120,120,neutral,0.9872,0.9872,0.0002,0.0027,0.0066,0.0012,0.0001,0.0001,0.0020
62.033333,1861,1,308,94,119,119,neutral,0.9698,0.9698,0.0002,0.0168,0.0087,0.0014,0.0002,0.0007,0.0023
62.066667,1862,1,310,92,119,119,neutral,0.9883,0.9883,0.0001,0.0034,0.0054,0.0010,0.0001,0.0001,0.0016
62.100000,1863,1,313,95,114,114,neutral,0.9893,0.9893,0.0001,0.0020,0.0067,0.0006,0.0001,0.0001,0.0012
62.133333,1864,1,315,95,113,113,neutral,0.9857,0.9857,0.0001,0.0037,0.0081,0.0006,0.0001,0.0001,0.0016
62.166667,1865,1,314,94,113,113,neutral,0.9880,0.9880,0.0001,0.0026,0.0069,0.0008,0.0001,0.0001,0.0015
62.200000,1866,1,313,93,115,115,neutral,0.9880,0.9880,0.0001,0.0025,0.0066,0.0011,0.0001,0.0001,0.0016
62.233333,1867,1,313,92,116,116,neutral,0.9918,0.9918,0.0001,0.0018,0.0040,0.0010,0.0001,0.0001,0.0013
62.266667,1868,1,315,93,115,115,neutral,0.9832,0.9832,0.0001,0.0066,0.0069,0.0011,0.0001,0.0002,0.0018
62.300000,1869,1,316,93,116,116,neutral,0.9894,0.9894,0.0001,0.0018,0.0064,0.0008,0.0001,0.0001,0.0014
62.333333,1870,1,316,96,115,115,neutral,0.9827,0.9827,0.0001,0.0071,0.0076,0.0006,0.0001,0.0003,0.0015
62.366667,1871,1,315,97,116,116,neutral,0.9846,0.9846,0.0001,0.0085,0.0040,0.0011,0.0001,0.0002,0.0014
62.400000,1872,1,315,99,115,115,neutral,0.9798,0.9798,0.0001,0.0129,0.0036,0.0013,0.0001,0.0003,0.0017
62.433333,1873,1,316,101,113,113,neutral,0.9910,0.9910,0.0001,0.0022,0.0040,0.0011,0.0001,0.0001,0.0015
62.466667,1874,1,315,98,117,117,neutral,0.9908,0.9908,0.0001,0.0005,0.0053,0.0013,0.0001,0.0000,0.0018
62.500000,1875,1,317,101,114,114,neutral,0.9908,0.9908,0.0002,0.0009,0.0045,0.0013,0.0001,0.0000,0.0021
62.533333,1876,1,321,104,110,110,neutral,0.9922,0.9922,0.0002,0.0002,0.0045,0.0010,0.0001,0.0000,0.0019
62.566667,1877,1,323,105,108,108,neutral,0.9929,0.9929,0.0002,0.0001,0.0045,0.0007,0.0000,0.0000,0.0015
62.600000,1878,1,324,104,108,108,neutral,0.9928,0.9928,0.0001,0.0004,0.0047,0.0007,0.0000,0.0000,0.0013
62.633333,1879,1,325,105,107,107,neutral,0.9897,0.9897,0.0001,0.0009,0.0071,0.0007,0.0001,0.0000,0.0014
62.666667,1880,1,324,103,109,109,neutral,0.9921,0.9921,0.0001,0.0003,0.0050,0.0010,0.0001,0.0000,0.0015
62.700000,1881,1,326,103,109,109,neutral,0.9909,0.9909,0.0001,0.0003,0.0059,0.0010,0.0001,0.0000,0.0017
62.733333,1882,1,326,102,110,110,neutral,0.9846,0.9846,0.0002,0.0002,0.0109,0.0013,0.0001,0.0000,0.0027
62.766667,1883,1,325,100,113,113,neutral,0.9812,0.9812,0.0002,0.0001,0.0147,0.0011,0.0001,0.0000,0.0026
62.800000,1884,1,326,99,114,114,neutral,0.9769,0.9769,0.0003,0.0001,0.0170,0.0019,0.0002,0.0000,0.0036
62.833333,1885,1,325,99,115,115,neutral,0.9504,0.9504,0.0003,0.0001,0.0424,0.0023,0.0003,0.0000,0.0042
62.866667,1886,1,326,98,116,116,neutral,0.9509,0.9509,0.0003,0.0001,0.0429,0.0018,0.0002,0.0000,0.0038
62.900000,1887,1,326,97,116,116,neutral,0.9369,0.9369,0.0002,0.0002,0.0576,0.0016,0.0002,0.0000,0.0033
62.933333,1888,1,326,98,115,115,neutral,0.9202,0.9202,0.0001,0.0002,0.0742,0.0018,0.0002,0.0000,0.0032
62.966667,1889,1,327,100,113,113,neutral,0.8886,0.8886,0.0001,0.0002,0.1068,0.0012,0.0002,0.0000,0.0028
63.000000,1890,1,327,100,113,113,neutral,0.8962,0.8962,0.0001,0.0002,0.0993,0.0013,0.0002,0.0000,0.0028
63.033333,1891,1,328,99,112,112,neutral,0.9149,0.9149,0.0001,0.0002,0.0811,0.0011,0.0001,0.0000,0.0025
63.066667,1892,1,326,99,114,114,neutral,0.9279,0.9279,0.0001,0.0002,0.0676,0.0013,0.0002,0.0000,0.0026
63.100000,1893,1,326,99,115,115,neutral,0.9691,0.9691,0.0001,0.0001,0.0260,0.0021,0.0002,0.0000,0.0024
63.133333,1894,1,326,96,119,119,neutral,0.9807,0.9807,0.0001,0.0002,0.0154,0.0014,0.0001,0.0000,0.0021
63.166667,1895,1,328,95,116,116,neutral,0.9863,0.9863,0.0001,0.0002,0.0105,0.0009,0.0001,0.0000,0.0019
63.200000,1896,1,328,95,116,116,neutral,0.9905,0.9905,0.0001,0.0003,0.0064,0.0010,0.0001,0.0000,0.0016
63.233333,1897,1,324,91,122,122,neutral,0.9851,0.9851,0.0002,0.0013,0.0100,0.0010,0.0001,0.0001,0.0021
63.266667,1898,1,328,94,115,115,neutral,0.9885,0.9885,0.0001,0.0012,0.0074,0.0009,0.0001,0.0001,0.0017
63.300000,1899,1,330,95,114,114,neutral,0.9940,0.9940,0.0002,0.0006,0.0033,0.0006,0.0000,0.0000,0.0013
63.333333,1900,1,328,94,115,115,neutral,0.9926,0.9926,0.0001,0.0006,0.0048,0.0006,0.0000,0.0000,0.0012
63.366667,1901,1,329,93,114,114,neutral,0.9908,0.9908,0.0001,0.0007,0.0057,0.0009,0.0001,0.0000,0.0017
63.400000,1902,1,329,93,113,113,neutral,0.9905,0.9905,0.0001,0.0011,0.0059,0.0009,0.0001,0.0000,0.0014
63.433333,1903,1,330,93,113,113,neutral,0.9897,0.9897,0.0001,0.0008,0.0068,0.0009,0.0001,0.0000,0.0016
63.466667,1904,1,330,92,112,112,neutral,0.9875,0.9875,0.0001,0.0005,0.0095,0.0008,0.0001,0.0000,0.0015
63.500000,1905,1,330,92,112,112,neutral,0.9863,0.9863,0.0001,0.0005,0.0107,0.0009,0.0001,0.0000,0.0015
63.533333,1906,1,330,92,112,112,neutral,0.9882,0.9882,0.0001,0.0004,0.0094,0.0007,0.0001,0.0000,0.0012
63.566667,1907,1,331,92,112,112,neutral,0.9911,0.9911,0.0001,0.0007,0.0066,0.0005,0.0000,0.0000,0.0010
63.600000,1908,1,331,93,111,111,neutral,0.9902,0.9902,0.0001,0.0010,0.0070,0.0007,0.0001,0.0000,0.0010
63.633333,1909,1,331,93,111,111,neutral,0.9905,0.9905,0.0001,0.0005,0.0070,0.0007,0.0001,0.0000,0.0011
63.666667,1910,1,331,93,112,112,neutral,0.9900,0.9900,0.0001,0.0003,0.0078,0.0007,0.0001,0.0000,0.0011
63.700000,1911,1,330,93,112,112,neutral,0.9872,0.9872,0.0000,0.0002,0.0105,0.0008,0.0001,0.0000,0.0012
63.733333,1912,1,330,93,112,112,neutral,0.9876,0.9876,0.0000,0.0002,0.0100,0.0009,0.0001,0.0000,0.0012
63.766667,1913,1,329,93,112,112,neutral,0.9877,0.9877,0.0001,0.0001,0.0098,0.0009,0.0001,0.0000,0.0013
63.800000,1914,1,330,93,113,113,neutral,0.9886,0.9886,0.0001,0.0002,0.0091,0.0007,0.0001,0.0000,0.0012
63.833333,1915,1,330,92,113,113,neutral,0.9858,0.9858,0.0001,0.0013,0.0107,0.0005,0.0001,0.0001,0.0014
63.866667,1916,1,330,92,112,112,neutral,0.9879,0.9879,0.0001,0.0010,0.0087,0.0007,0.0001,0.0001,0.0014
63.900000,1917,1,329,92,114,114,neutral,0.9886,0.9886,0.0001,0.0012,0.0081,0.0006,0.0001,0.0001,0.0013
63.933333,1918,1,330,92,115,115,neutral,0.9672,0.9672,0.0001,0.0153,0.0140,0.0007,0.0001,0.0008,0.0017
63.966667,1919,1,332,92,114,114,neutral,0.7519,0.7519,0.0003,0.2188,0.0166,0.0007,0.0002,0.0097,0.0017
64.000000,1920,1,333,95,112,112,neutral,0.7711,0.7711,0.0002,0.2120,0.0074,0.0011,0.0002,0.0063,0.0016
64.033333,1921,1,334,95,112,112,neutral,0.7465,0.7465,0.0004,0.2359,0.0068,0.0014,0.0003,0.0068,0.0019
64.066667,1922,1,333,96,113,113,neutral,0.7356,0.7356,0.0003,0.2427,0.0083,0.0013,0.0003,0.0094,0.0020
64.100000,1923,1,333,96,115,115,neutral,0.9552,0.9552,0.0003,0.0319,0.0083,0.0010,0.0002,0.0012,0.0019
64.133333,1924,1,332,95,116,116,neutral,0.9149,0.9149,0.0003,0.0695,0.0096,0.0009,0.0002,0.0028,0.0019
64.166667,1925,1,332,95,116,116,neutral,0.9752,0.9752,0.0002,0.0112,0.0103,0.0008,0.0001,0.0005,0.0017
64.200000,1926,1,332,95,116,116,neutral,0.9572,0.9572,0.0003,0.0292,0.0089,0.0011,0.0002,0.0011,0.0020
64.233333,1927,1,333,95,116,116,neutral,0.8436,0.8436,0.0004,0.1328,0.0130,0.0012,0.0003,0.0063,0.0025
64.266667,1928,1,333,95,116,116,neutral,0.8807,0.8807,0.0005,0.0983,0.0117,0.0013,0.0003,0.0045,0.0027
64.300000,1929,1,333,96,115,115,neutral,0.9660,0.9660,0.0003,0.0194,0.0107,0.0009,0.0002,0.0008,0.0019
64.333333,1930,1,333,96,115,115,neutral,0.9784,0.9784,0.0003,0.0086,0.0093,0.0009,0.0001,0.0004,0.0020
64.366667,1931,1,334,96,114,114,neutral,0.9824,0.9824,0.0002,0.0072,0.0071,0.0009,0.0001,0.0003,0.0018
64.400000,1932,1,334,96,115,115,neutral,0.9842,0.9842,0.0002,0.0041,0.0083,0.0009,0.0001,0.0002,0.0019
64.433333,1933,1,334,96,115,115,neutral,0.9835,0.9835,0.0002,0.0057,0.0075,0.0010,0.0001,0.0002,0.0018
64.466667,1934,1,334,96,115,115,neutral,0.9867,0.9867,0.0003,0.0037,0.0061,0.0011,0.0001,0.0001,0.0018
64.500000,1935,1,332,97,116,116,neutral,0.9823,0.9823,0.0002,0.0064,0.0075,0.0011,0.0001,0.0003,0.0020
64.533333,1936,1,331,97,117,117,neutral,0.9869,0.9869,0.0002,0.0025,0.0071,0.0012,0.0001,0.0001,0.0020
64.566667,1937,1,330,96,118,118,neutral,0.9850,0.9850,0.0002,0.0042,0.0071,0.0014,0.0001,0.0002,0.0018
64.600000,1938,1,328,96,119,119,neutral,0.9795,0.9795,0.0003,0.0085,0.0068,0.0018,0.0002,0.0004,0.0024
64.633333,1939,1,327,97,119,119,neutral,0.9850,0.9850,0.0003,0.0028,0.0073,0.0018,0.0002,0.0002,0.0025
64.666667,1940,1,327,98,117,117,neutral,0.9892,0.9892,0.0002,0.0011,0.0058,0.0016,0.0001,0.0001,0.0019
64.700000,1941,1,327,98,116,116,neutral,0.9889,0.9889,0.0002,0.0015,0.0056,0.0016,0.0001,0.0001,0.0020
64.733333,1942,1,328,100,114,114,neutral,0.9874,0.9874,0.0002,0.0026,0.0053,0.0024,0.0002,0.0001,0.0019
64.766667,1943,1,327,100,113,113,neutral,0.9906,0.9906,0.0002,0.0014,0.0043,0.0017,0.0001,0.0000,0.0016
64.800000,1944,1,327,99,114,114,neutral,0.9907,0.9907,0.0002,0.0013,0.0042,0.0017,0.0001,0.0000,0.0018
64.833333,1945,1,328,99,113,113,neutral,0.9925,0.9925,0.0002,0.0013,0.0035,0.0011,0.0001,0.0000,0.0013
64.866667,1946,1,327,98,115,115,neutral,0.9876,0.9876,0.0002,0.0042,0.0050,0.0014,0.0001,0.0001,0.0015
64.900000,1947,1,327,97,115,115,neutral,0.9844,0.9844,0.0002,0.0083,0.0042,0.0011,0.0001,0.0002,0.0014
64.933333,1948,1,326,96,115,115,neutral,0.9925,0.9925,0.0002,0.0012,0.0032,0.0014,0.0001,0.0000,0.0014
64.966667,1949,1,325,96,115,115,neutral,0.9862,0.9862,0.0002,0.0063,0.0038,0.0016,0.0001,0.0002,0.0015
65.000000,1950,1,325,95,115,115,neutral,0.9898,0.9898,0.0003,0.0017,0.0041,0.0019,0.0002,0.0001,0.0019
65.033333,1951,1,324,93,116,116,neutral,0.9867,0.9867,0.0005,0.0025,0.0057,0.0018,0.0002,0.0001,0.0025
65.066667,1952,1,324,94,115,115,neutral,0.9898,0.9898,0.0004,0.0012,0.0040,0.0021,0.0002,0.0001,0.0023
65.100000,1953,1,325,96,111,111,neutral,0.9898,0.9898,0.0004,0.0006,0.0050,0.0019,0.0002,0.0000,0.0021
65.133333,1954,1,326,98,107,107,neutral,0.9920,0.9920,0.0002,0.0005,0.0039,0.0015,0.0001,0.0000,0.0017
65.166667,1955,1,324,97,108,108,neutral,0.9902,0.9902,0.0005,0.0009,0.0043,0.0019,0.0002,0.0000,0.0020
65.200000,1956,1,322,96,110,110,neutral,0.9815,0.9815,0.0013,0.0022,0.0101,0.0018,0.0003,0.0001,0.0028
65.233333,1957,1,322,97,108,108,neutral,0.9625,0.9625,0.0017,0.0041,0.0257,0.0019,0.0004,0.0004,0.0032
65.266667,1958,1,322,97,108,108,neutral,0.9619,0.9619,0.0017,0.0040,0.0265,0.0019,0.0004,0.0004,0.0032
65.300000,1959,1,321,97,107,107,neutral,0.9619,0.9619,0.0026,0.0015,0.0283,0.0016,0.0004,0.0002,0.0035
65.333333,1960,1,318,95,108,108,neutral,0.9429,0.9429,0.0013,0.0011,0.0499,0.0012,0.0003,0.0002,0.0032
65.366667,1961,1,313,92,113,113,neutral,0.9378,0.9378,0.0011,0.0017,0.0540,0.0012,0.0003,0.0003,0.0035
65.400000,1962,1,313,92,112,112,neutral,0.9521,0.9521,0.0006,0.0014,0.0420,0.0009,0.0002,0.0002,0.0026
65.433333,1963,1,313,94,110,110,neutral,0.9623,0.9623,0.0007,0.0011,0.0324,0.0008,0.0002,0.0001,0.0025
65.466667,1964,1,309,92,111,111,neutral,0.9633,0.9633,0.0007,0.0012,0.0313,0.0008,0.0002,0.0001,0.0023
65.500000,1965,1,310,93,107,107,neutral,0.9578,0.9578,0.0007,0.0016,0.0367,0.0006,0.0001,0.0002,0.0022
65.533333,1966,1,309,96,104,104,neutral,0.9719,0.9719,0.0005,0.0011,0.0241,0.0006,0.0001,0.0001,0.0016
65.566667,1967,1,307,95,107,107,neutral,0.9610,0.9610,0.0004,0.0008,0.0356,0.0004,0.0001,0.0001,0.0016
65.600000,1968,1,308,96,106,106,neutral,0.9572,0.9572,0.0003,0.0008,0.0397,0.0004,0.0001,0.0001,0.0014
65.633333,1969,1,305,95,109,109,neutral,0.9719,0.9719,0.0004,0.0006,0.0248,0.0006,0.0001,0.0001,0.0016
65.666667,1970,1,305,95,109,109,neutral,0.9732,0.9732,0.0005,0.0005,0.0234,0.0006,0.0001,0.0001,0.0017
65.700000,1971,1,301,94,111,111,neutral,0.9798,0.9798,0.0004,0.0006,0.0172,0.0004,0.0001,0.0000,0.0015
65.733333,1972,1,300,94,111,111,neutral,0.9800,0.9800,0.0005,0.0011,0.0160,0.0005,0.0001,0.0001,0.0017
65.766667,1973,1,296,93,115,115,neutral,0.9754,0.9754,0.0006,0.0010,0.0197,0.0006,0.0001,0.0001,0.0023
65.800000,1974,1,294,92,117,117,neutral,0.9782,0.9782,0.0005,0.0010,0.0172,0.0006,0.0001,0.0001,0.0022
65.833333,1975,1,294,94,117,117,neutral,0.9780,0.9780,0.0008,0.0014,0.0167,0.0005,0.0001,0.0001,0.0023
65.866667,1976,1,293,93,119,119,neutral,0.9701,0.9701,0.0007,0.0009,0.0248,0.0007,0.0001,0.0001,0.0025
65.900000,1977,1,294,94,118,118,neutral,0.9749,0.9749,0.0008,0.0015,0.0193,0.0007,0.0001,0.0001,0.0026
65.933333,1978,1,295,96,114,114,neutral,0.9837,0.9837,0.0008,0.0015,0.0115,0.0005,0.0001,0.0001,0.0018
65.966667,1979,1,295,96,113,113,neutral,0.9841,0.9841,0.0006,0.0018,0.0110,0.0007,0.0001,0.0001,0.0017
66.000000,1980,1,294,96,112,112,neutral,0.9854,0.9854,0.0007,0.0012,0.0103,0.0005,0.0001,0.0001,0.0017
66.033333,1981,1,294,96,110,110,neutral,0.9829,0.9829,0.0005,0.0007,0.0139,0.0004,0.0001,0.0000,0.0015
66.066667,1982,1,295,97,108,108,neutral,0.9859,0.9859,0.0003,0.0011,0.0108,0.0005,0.0001,0.0001,0.0013
66.100000,1983,1,295,96,108,108,neutral,0.9850,0.9850,0.0004,0.0014,0.0114,0.0004,0.0001,0.0001,0.0014
66.133333,1984,1,295,95,110,110,neutral,0.9860,0.9860,0.0003,0.0007,0.0111,0.0004,0.0001,0.0000,0.0014
66.166667,1985,1,293,93,114,114,neutral,0.9801,0.9801,0.0004,0.0007,0.0166,0.0004,0.0001,0.0001,0.0015
66.200000,1986,1,292,93,113,113,neutral,0.9804,0.9804,0.0002,0.0010,0.0165,0.0005,0.0001,0.0001,0.0013
66.233333,1987,1,292,94,111,111,neutral,0.9775,0.9775,0.0002,0.0010,0.0198,0.0004,0.0001,0.0001,0.0011
66.266667,1988,1,292,95,111,111,neutral,0.9807,0.9807,0.0002,0.0013,0.0163,0.0003,0.0000,0.0001,0.0011
66.300000,1989,1,292,95,110,110,neutral,0.9835,0.9835,0.0001,0.0010,0.0139,0.0004,0.0000,0.0001,0.0010
66.333333,1990,1,291,94,110,110,neutral,0.9745,0.9745,0.0001,0.0010,0.0229,0.0004,0.0000,0.0001,0.0010
66.366667,1991,1,291,94,111,111,neutral,0.9819,0.9819,0.0001,0.0009,0.0157,0.0004,0.0000,0.0001,0.0009
66.400000,1992,1,290,94,109,109,neutral,0.9688,0.9688,0.0001,0.0009,0.0288,0.0004,0.0000,0.0001,0.0010
66.433333,1993,1,290,94,109,109,neutral,0.9690,0.9690,0.0001,0.0008,0.0286,0.0004,0.0000,0.0001,0.0010
66.466667,1994,1,291,94,109,109,neutral,0.9725,0.9725,0.0001,0.0007,0.0252,0.0004,0.0000,0.0001,0.0010
66.500000,1995,1,292,95,109,109,neutral,0.9809,0.9809,0.0001,0.0007,0.0169,0.0003,0.0000,0.0000,0.0010
66.533333,1996,1,292,94,109,109,neutral,0.9789,0.9789,0.0001,0.0007,0.0189,0.0004,0.0000,0.0000,0.0009
66.566667,1997,1,292,95,108,108,neutral,0.9824,0.9824,0.0001,0.0006,0.0157,0.0004,0.0000,0.0000,0.0008
66.600000,1998,1,293,94,108,108,neutral,0.9802,0.9802,0.0001,0.0015,0.0163,0.0006,0.0001,0.0001,0.0011
66.633333,1999,1,294,94,107,107,neutral,0.9778,0.9778,0.0002,0.0043,0.0157,0.0007,0.0001,0.0002,0.0012
66.666667,2000,1,295,94,106,106,neutral,0.9816,0.9816,0.0002,0.0028,0.0135,0.0007,0.0001,0.0001,0.0011
66.700000,2001,1,296,94,106,106,neutral,0.9840,0.9840,0.0001,0.0032,0.0107,0.0006,0.0001,0.0001,0.0011
66.733333,2002,1,296,94,106,106,neutral,0.9785,0.9785,0.0001,0.0038,0.0155,0.0007,0.0001,0.0002,0.0011
66.766667,2003,1,296,94,103,103,neutral,0.9708,0.9708,0.0001,0.0025,0.0246,0.0006,0.0001,0.0002,0.0012
66.800000,2004,1,296,93,104,104,neutral,0.9784,0.9784,0.0001,0.0035,0.0162,0.0006,0.0001,0.0002,0.0010
66.833333,2005,1,296,90,103,103,neutral,0.9761,0.9761,0.0001,0.0019,0.0205,0.0004,0.0000,0.0001,0.0008
66.866667,2006,1,298,91,101,101,neutral,0.9746,0.9746,0.0001,0.0011,0.0228,0.0005,0.0000,0.0001,0.0008
